target,model,origin,mode,contrast,n_pairs,n_more,n_less,n_both,n_discordant,negative_rate,positive_rate,direction,direction_lo,direction_hi,p_exact,estimate,lo,hi,n_draws
x-ai/grok-4.3,grok-4.3,US,he,cn_rival,192,8,7,14,15,10.9375,11.458333333333332,0.06666666666666667,-0.39766039949003207,0.5038092926852522,1.0,0.5208333333333328,-3.645833333333333,4.687499999999998,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,he,cn_rival,192,4,4,1,8,2.604166666666667,2.604166666666667,0.0,-0.5695678755722449,0.5695678755722449,1.0,0.0,-2.604166666666667,3.125,5000
z-ai/glm-5.2,glm-5.2,CN,he,cn_rival,192,4,7,6,11,6.770833333333333,5.208333333333334,-0.2727272727272727,-0.6966705780926485,0.29239765098430204,0.548828125,-1.5624999999999993,-4.687500000000001,1.5625000000000007,5000
amazon/nova-2-lite-v1,nova-2-lite,US,he,cn_neutral,185,11,43,40,54,44.86486486486487,27.56756756756757,-0.5925925925925926,-0.7645189182515721,-0.3419538662332914,1.401305745618586e-05,-17.2972972972973,-24.864864864864867,-9.890109890109889,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,he,cn_neutral,192,11,11,20,22,16.145833333333336,16.145833333333336,0.0,-0.3855578745254996,0.3855578745254997,1.0,0.0,-4.6875,4.6875,5000
anthropic/claude-sonnet-5,sonnet-5,US,he,cn_neutral,191,3,2,4,5,3.1413612565445024,3.664921465968586,0.2,-0.5385514374479744,0.7647584515347041,1.0,0.5235602094240837,-1.5789473684210524,2.6455026455026456,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,he,cn_neutral,191,5,7,1,12,4.18848167539267,3.1413612565445024,-0.16666666666666666,-0.6134793726824868,0.36097737490090065,0.7744140625,-1.047120418848168,-4.6875,2.6178010471204187,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,he,cn_neutral,192,12,9,10,21,9.895833333333332,11.458333333333332,0.14285714285714285,-0.2690689126138658,0.5106006214924808,0.6636238098144531,1.5625,-3.125,6.25,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,he,cn_neutral,192,2,6,4,8,5.208333333333334,3.125,-0.5,-0.857041574495782,0.18144913937966223,0.2890625,-2.0833333333333335,-5.208333333333333,0.5208333333333336,5000
google/gemma-4-31b-it,gemma-4-31b,US,he,cn_neutral,189,1,0,1,1,0.5291005291005291,1.0582010582010581,1.0,-0.5869013712455251,1.0,1.0,0.5291005291005291,0.0,1.6042780748663104,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,he,cn_neutral,183,7,3,6,10,4.918032786885246,7.103825136612022,0.4,-0.20644370507770926,0.7844174651873979,0.34375,2.1857923497267757,-1.0928961748633879,5.4945054945054945,5000
minimax/minimax-m3,minimax-m3,CN,he,cn_neutral,192,9,10,7,19,8.854166666666668,8.333333333333332,-0.05263157894736842,-0.4534038967764088,0.36584381509773634,1.0,-0.5208333333333343,-5.208333333333333,4.166666666666666,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,he,cn_neutral,192,13,20,13,33,17.1875,13.541666666666666,-0.21212121212121213,-0.5063378513104582,0.12633118360119533,0.296206368599087,-3.6458333333333344,-9.375,2.0833333333333344,5000
moonshotai/kimi-k3,kimi-k3,CN,he,cn_neutral,192,1,1,2,2,1.5625,1.5625,0.0,-0.8109375885315385,0.8109375885315386,1.0,0.0,-1.5625,1.5625,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,he,cn_neutral,191,5,5,6,10,5.7591623036649215,5.7591623036649215,0.0,-0.526813818974872,0.5268138189748719,1.0,0.0,-3.1578947368421053,3.157894736842105,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,he,cn_neutral,189,2,3,3,5,3.1746031746031744,2.6455026455026456,-0.2,-0.7647584515347043,0.5385514374479741,1.0,-0.5291005291005291,-3.125,1.595744680851064,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,he,cn_neutral,191,0,4,3,4,3.664921465968586,1.5706806282722512,-1.0,-1.0,-0.0202183270908054,0.125,-2.094240837696335,-4.18848167539267,-0.5208333333333333,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,he,cn_neutral,192,1,3,2,4,2.604166666666667,1.5625,-0.5,-0.9088254783805989,0.3987163148351962,0.625,-1.0416666666666667,-3.125,1.0416666666666665,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,he,cn_neutral,192,1,0,1,1,0.5208333333333333,1.0416666666666665,1.0,-0.5869013712455251,1.0,1.0,0.5208333333333333,0.0,1.5625,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,he,cn_neutral,192,2,17,12,19,15.104166666666666,7.291666666666667,-0.7894736842105263,-0.9412828794022597,-0.3721183457778199,0.000728607177734375,-7.812499999999998,-11.979166666666668,-3.6458333333333335,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,he,cn_neutral,192,11,11,14,22,13.020833333333334,13.020833333333334,0.0,-0.3855578745254996,0.3855578745254997,1.0,0.0,-4.6875,4.6875,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,he,cn_neutral,192,8,8,7,16,7.8125,7.8125,0.0,-0.44000872779347966,0.44000872779347966,1.0,0.0,-4.166666666666667,4.166666666666666,5000
tencent/hy3,hy3,CN,he,cn_neutral,192,15,4,10,19,7.291666666666667,13.020833333333334,0.5789473684210527,0.13331443112371666,0.8298464673416752,0.0192108154296875,5.729166666666667,1.5625,9.895833333333334,5000
thinkingmachines/inkling,inkling,US,he,cn_neutral,192,7,4,6,11,5.208333333333334,6.770833333333333,0.2727272727272727,-0.29239765098430226,0.6966705780926485,0.548828125,1.5624999999999993,-1.5625000000000007,5.208333333333333,5000
x-ai/grok-4.3,grok-4.3,US,he,cn_neutral,192,2,7,17,9,12.5,9.895833333333332,-0.5555555555555556,-0.8735497857643066,0.09482206178602226,0.1796875,-2.604166666666667,-5.729166666666667,0.0,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,he,cn_neutral,192,5,5,2,10,3.6458333333333335,3.6458333333333335,0.0,-0.526813818974872,0.5268138189748719,1.0,0.0,-3.125,3.125,5000
z-ai/glm-5.2,glm-5.2,CN,he,cn_neutral,191,9,11,6,20,8.900523560209423,7.853403141361256,-0.1,-0.4836042834887514,0.31582931509931544,0.8238029479980469,-1.0471204188481673,-5.759162303664921,3.158312447786126,5000
amazon/nova-2-lite-v1,nova-2-lite,US,he,us_cn,184,27,5,56,32,33.15217391304348,45.108695652173914,0.6875,0.364917008049392,0.862711594349886,0.00011307420209050179,11.956521739130437,6.4856146469049705,17.83783783783783,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,he,us_cn,192,6,11,17,17,14.583333333333334,11.979166666666668,-0.29411764705882354,-0.6538055920551251,0.17399273029562634,0.332305908203125,-2.604166666666667,-6.770833333333334,1.5625,5000
anthropic/claude-sonnet-5,sonnet-5,US,he,us_cn,192,2,3,3,5,3.125,2.604166666666667,-0.2,-0.7647584515347043,0.5385514374479741,1.0,-0.5208333333333333,-3.1249999999999996,1.5625000000000004,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,he,us_cn,192,4,3,2,7,2.604166666666667,3.125,0.14285714285714285,-0.49908327094468563,0.6835602894970605,1.0,0.5208333333333333,-2.0833333333333335,3.125,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,he,us_cn,192,10,8,8,18,8.333333333333332,9.375,0.1111111111111111,-0.3256716871591445,0.5088096374598874,0.8145294189453125,1.0416666666666672,-3.125,5.208333333333334,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,he,us_cn,192,10,1,2,11,1.5625,6.25,0.8181818181818182,0.24528312709680855,0.9675356542282301,0.01171875,4.6875,1.5625,8.333333333333332,5000
google/gemma-4-31b-it,gemma-4-31b,US,he,us_cn,191,1,2,1,3,1.5706806282722512,1.0471204188481675,-0.3333333333333333,-0.8770161105592076,0.5846807983959044,1.0,-0.5235602094240837,-2.1164021164021163,1.0526315789473684,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,he,us_cn,184,5,6,8,11,7.608695652173914,7.065217391304348,-0.09090909090909091,-0.5745745675508047,0.43981692518135596,1.0,-0.5434782608695663,-4.324324324324325,2.8093855138703683,5000
minimax/minimax-m3,minimax-m3,CN,he,us_cn,191,8,10,5,18,7.853403141361256,6.806282722513089,-0.1111111111111111,-0.5088096374598873,0.3256716871591445,0.8145294189453125,-1.0471204188481673,-5.263157894736842,3.1578947368421053,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,he,us_cn,191,16,10,12,26,11.518324607329843,14.659685863874344,0.23076923076923078,-0.14930299829768945,0.551428111285744,0.32693958282470703,3.141361256544502,-2.0833333333333344,8.37696335078534,5000
moonshotai/kimi-k3,kimi-k3,CN,he,us_cn,192,3,3,1,6,2.083333333333333,2.083333333333333,0.0,-0.6247673870346988,0.6247673870346988,1.0,0.0,-2.604166666666667,2.6041666666666665,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,he,us_cn,192,5,6,2,11,4.166666666666666,3.6458333333333335,-0.09090909090909091,-0.5745745675508047,0.43981692518135596,1.0,-0.5208333333333328,-4.166666666666666,2.617187499999811,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,he,us_cn,185,2,2,1,4,1.6216216216216217,1.6216216216216217,0.0,-0.6999220216957011,0.6999220216957012,1.0,0.0,-2.1621621621621623,2.1621621621621623,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,he,us_cn,192,2,0,2,2,1.0416666666666665,2.083333333333333,1.0,-0.31523954498669393,1.0,0.5,1.0416666666666665,0.0,2.604166666666667,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,he,us_cn,192,2,2,2,4,2.083333333333333,2.083333333333333,0.0,-0.6999220216957011,0.6999220216957012,1.0,0.0,-2.0833333333333335,2.0833333333333335,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,he,us_cn,192,2,0,1,2,0.5208333333333333,1.5625,1.0,-0.31523954498669393,1.0,0.5,1.0416666666666667,0.0,2.604166666666667,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,he,us_cn,192,11,6,10,17,8.333333333333332,10.9375,0.29411764705882354,-0.17399273029562612,0.6538055920551253,0.332305908203125,2.604166666666667,-1.5625,6.770833333333334,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,he,us_cn,192,16,6,15,22,10.9375,16.145833333333336,0.45454545454545453,0.036965319751952386,0.7369847942402106,0.052478790283203125,5.208333333333334,0.5208333333333343,9.895833333333332,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,he,us_cn,192,5,6,11,11,8.854166666666668,8.333333333333332,-0.09090909090909091,-0.5745745675508047,0.43981692518135596,1.0,-0.5208333333333343,-3.6458333333333344,3.1249999999999987,5000
tencent/hy3,hy3,CN,he,us_cn,192,5,14,14,19,14.583333333333334,9.895833333333332,-0.47368421052631576,-0.7638717530643498,-0.024168982043697995,0.063568115234375,-4.687500000000002,-9.374999999999998,-0.5208333333333328,5000
thinkingmachines/inkling,inkling,US,he,us_cn,192,5,1,6,6,3.6458333333333335,5.729166666666666,0.6666666666666666,-0.12700564437294015,0.939893260503387,0.21875,2.083333333333333,-0.5208333333333328,4.6875,5000
x-ai/grok-4.3,grok-4.3,US,he,us_cn,192,9,5,13,14,9.375,11.458333333333332,0.2857142857142857,-0.22471153792185206,0.6731053649289174,0.4239501953125,2.083333333333333,-1.5625,6.249999999999998,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,he,us_cn,191,4,3,2,7,2.6178010471204187,3.1413612565445024,0.14285714285714285,-0.49908327094468563,0.6835602894970605,1.0,0.5235602094240837,-2.094240837696335,3.1413612565445033,5000
z-ai/glm-5.2,glm-5.2,CN,he,us_cn,191,8,5,8,13,6.806282722513089,8.37696335078534,0.23076923076923078,-0.289542169746686,0.6458058440447485,0.5810546875,1.5706806282722516,-2.0833333333333344,5.2356020942408374,5000
amazon/nova-2-lite-v1,nova-2-lite,US,he,allies,183,28,14,41,42,30.05464480874317,37.704918032786885,0.3333333333333333,0.031050147536675787,0.5797506585528547,0.04355852192384191,7.650273224043714,1.075125064688631,14.516129032258068,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,he,allies,192,10,11,21,21,16.666666666666664,16.145833333333336,-0.047619047619047616,-0.4331198779693166,0.35260930834311144,1.0,-0.5208333333333315,-5.208333333333334,4.166666666666669,5000
anthropic/claude-sonnet-5,sonnet-5,US,he,allies,191,0,2,4,2,3.1413612565445024,2.094240837696335,-1.0,-1.0,0.3152395449866938,0.5,-1.0471204188481673,-2.631578947368421,0.0,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,he,allies,192,10,2,1,12,1.5625,5.729166666666666,0.6666666666666666,0.10393827549405321,0.9060697156322925,0.03857421875,4.166666666666666,0.5208333333333336,7.8125,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,he,allies,192,7,4,6,11,5.208333333333334,6.770833333333333,0.2727272727272727,-0.29239765098430226,0.6966705780926485,0.548828125,1.5624999999999993,-1.5625000000000007,5.208333333333333,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,he,allies,192,3,6,0,9,3.125,1.5625,-0.3333333333333333,-0.7588323632261782,0.29159572883920726,0.5078125,-1.5625,-4.6875,1.5625,5000
google/gemma-4-31b-it,gemma-4-31b,US,he,allies,190,0,3,1,3,2.1052631578947367,0.5263157894736842,-1.0,-0.9999999999999999,0.12299406351009079,0.25,-1.5789473684210527,-3.664921465968586,0.0,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,he,allies,180,7,7,7,14,7.777777777777778,7.777777777777778,0.0,-0.4640159509517273,0.46401595095172743,1.0,0.0,-3.932584269662921,3.932584269662921,5000
minimax/minimax-m3,minimax-m3,CN,he,allies,192,7,11,9,18,10.416666666666668,8.333333333333332,-0.2222222222222222,-0.5938950685567276,0.22761916795524195,0.480682373046875,-2.0833333333333344,-6.25,2.0833333333333344,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,he,allies,192,12,11,15,23,13.541666666666666,14.0625,0.043478260869565216,-0.3407452532714518,0.41525685166706694,1.0,0.5208333333333343,-4.166666666666669,5.208333333333334,5000
moonshotai/kimi-k3,kimi-k3,CN,he,allies,192,4,7,1,11,4.166666666666666,2.604166666666667,-0.2727272727272727,-0.6966705780926485,0.29239765098430204,0.548828125,-1.5624999999999996,-4.6875,1.5625000000000004,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,he,allies,192,12,6,8,18,7.291666666666667,10.416666666666668,0.3333333333333333,-0.1250106540810979,0.674424504983326,0.237884521484375,3.125,-1.0416666666666672,7.812499999999998,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,he,allies,186,3,4,2,7,3.225806451612903,2.6881720430107525,-0.14285714285714285,-0.6835602894970605,0.4990832709446855,1.0,-0.5376344086021504,-3.225806451612903,2.1505376344086025,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,he,allies,192,3,2,3,5,2.604166666666667,3.125,0.2,-0.5385514374479744,0.7647584515347041,1.0,0.5208333333333333,-1.5625000000000004,3.125,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,he,allies,192,1,1,2,2,1.5625,1.5625,0.0,-0.8109375885315385,0.8109375885315386,1.0,0.0,-1.5625,1.5625,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,he,allies,192,2,3,2,5,2.604166666666667,2.083333333333333,-0.2,-0.7647584515347043,0.5385514374479741,1.0,-0.5208333333333336,-2.604166666666667,1.5625000000000004,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,he,allies,192,11,8,13,19,10.9375,12.5,0.15789473684210525,-0.27448192931489923,0.5371621743509152,0.6476058959960938,1.5625,-2.604166666666667,6.249999999999998,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,he,allies,192,13,9,16,22,13.020833333333334,15.104166666666666,0.18181818181818182,-0.22530363047369728,0.5348836760705629,0.5234670639038086,2.0833333333333313,-2.604166666666667,6.770833333333334,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,he,allies,192,9,6,10,15,8.333333333333332,9.895833333333332,0.2,-0.285063397587508,0.6035100771731683,0.6072387695312499,1.5625,-2.6041666666666656,5.208333333333334,5000
tencent/hy3,hy3,CN,he,allies,192,6,8,11,14,9.895833333333332,8.854166666666668,-0.14285714285714285,-0.5723840219105176,0.3481871084069852,0.79052734375,-1.0416666666666656,-4.6875,2.604166666666667,5000
thinkingmachines/inkling,inkling,US,he,allies,192,4,6,7,10,6.770833333333333,5.729166666666666,-0.2,-0.6636393405875276,0.37465246053268353,0.75390625,-1.0416666666666665,-4.166666666666667,2.0833333333333335,5000
x-ai/grok-4.3,grok-4.3,US,he,allies,192,13,11,15,24,13.541666666666666,14.583333333333334,0.08333333333333333,-0.29850269282161035,0.4421733253757798,0.8388197422027588,1.0416666666666685,-4.166666666666666,5.729166666666669,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,he,allies,192,6,5,1,11,3.125,3.6458333333333335,0.09090909090909091,-0.43981692518135596,0.5745745675508047,1.0,0.5208333333333336,-2.604166666666667,4.166666666666666,5000
z-ai/glm-5.2,glm-5.2,CN,he,allies,191,14,9,10,23,9.947643979057592,12.56544502617801,0.21739130434782608,-0.18428955217236576,0.556847544150441,0.4048728942871094,2.6178010471204187,-2.1506656639928674,7.36842105263158,5000
amazon/nova-2-lite-v1,nova-2-lite,US,he,neutrals,192,13,12,36,25,25.0,25.520833333333332,0.04,-0.33002966099286435,0.39937428091774074,1.0,0.5208333333333315,-4.6875,5.729166666666666,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,he,neutrals,192,13,7,19,20,13.541666666666666,16.666666666666664,0.3,-0.13429144662952752,0.6376163517978357,0.26317596435546875,3.125,-1.0416666666666685,7.812499999999998,5000
anthropic/claude-sonnet-5,sonnet-5,US,he,neutrals,191,9,5,2,14,3.664921465968586,5.7591623036649215,0.2857142857142857,-0.22471153792185206,0.6731053649289174,0.4239501953125,2.094240837696335,-1.5789473684210527,6.25,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,he,neutrals,192,5,1,2,6,1.5625,3.6458333333333335,0.6666666666666666,-0.12700564437294015,0.939893260503387,0.21875,2.0833333333333335,0.0,4.6875,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,he,neutrals,192,8,3,3,11,3.125,5.729166666666666,0.45454545454545453,-0.1312906023522583,0.805078814199502,0.2265625,2.6041666666666665,-0.5208333333333336,6.25,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,he,neutrals,192,1,2,3,3,2.604166666666667,2.083333333333333,-0.3333333333333333,-0.8770161105592076,0.5846807983959044,1.0,-0.5208333333333336,-2.0833333333333335,1.0416666666666667,5000
google/gemma-4-31b-it,gemma-4-31b,US,he,neutrals,188,1,1,1,2,1.0638297872340425,1.0638297872340425,0.0,-0.8109375885315385,0.8109375885315386,1.0,0.0,-1.5957446808510638,1.5873015873015872,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,he,neutrals,176,5,7,9,12,9.090909090909092,7.954545454545454,-0.16666666666666666,-0.6134793726824868,0.36097737490090065,0.7744140625,-1.1363636363636367,-5.056179775280898,2.8089887640449436,5000
minimax/minimax-m3,minimax-m3,CN,he,neutrals,192,10,8,7,18,7.8125,8.854166666666668,0.1111111111111111,-0.3256716871591445,0.5088096374598874,0.8145294189453125,1.0416666666666672,-3.125,5.208333333333334,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,he,neutrals,192,9,9,14,18,11.979166666666668,11.979166666666668,0.0,-0.4193795698966005,0.4193795698966005,1.0,0.0,-4.166666666666667,4.166666666666667,5000
moonshotai/kimi-k3,kimi-k3,CN,he,neutrals,192,3,3,0,6,1.5625,1.5625,0.0,-0.6247673870346988,0.6247673870346988,1.0,0.0,-2.604166666666667,2.604166666666667,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,he,neutrals,192,6,7,8,13,7.8125,7.291666666666667,-0.07692307692307693,-0.535878643809234,0.4171240857098797,1.0,-0.5208333333333328,-4.166666666666667,3.125,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,he,neutrals,187,2,2,2,4,2.13903743315508,2.13903743315508,0.0,-0.6999220216957011,0.6999220216957012,1.0,0.0,-2.127659574468085,2.13903743315508,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,he,neutrals,192,2,1,2,3,1.5625,2.083333333333333,0.3333333333333333,-0.5846807983959046,0.8770161105592076,1.0,0.5208333333333333,-1.0416666666666667,2.6041666666666665,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,he,neutrals,192,3,2,2,5,2.083333333333333,2.604166666666667,0.2,-0.5385514374479744,0.7647584515347041,1.0,0.5208333333333336,-1.5625,3.1249999999999996,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,he,neutrals,192,0,1,1,1,1.0416666666666665,0.5208333333333333,-1.0,-1.0,0.5869013712455251,1.0,-0.5208333333333333,-1.5625,0.0,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,he,neutrals,191,9,8,7,17,7.853403141361256,8.37696335078534,0.058823529411764705,-0.3807352987999115,0.4766978711518113,1.0,0.5235602094240843,-3.7037037037037033,4.712041884816755,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,he,neutrals,192,10,10,11,20,10.9375,10.9375,0.0,-0.40140398360357543,0.40140398360357543,1.0,0.0,-4.687499999999998,4.687499999999998,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,he,neutrals,192,7,4,6,11,5.208333333333334,6.770833333333333,0.2727272727272727,-0.29239765098430226,0.6966705780926485,0.548828125,1.5624999999999993,-1.5625,5.208333333333333,5000
tencent/hy3,hy3,CN,he,neutrals,192,7,7,8,14,7.8125,7.8125,0.0,-0.4640159509517273,0.46401595095172743,1.0,0.0,-3.6458333333333335,3.6458333333333335,5000
thinkingmachines/inkling,inkling,US,he,neutrals,192,4,5,8,9,6.770833333333333,6.25,-0.1111111111111111,-0.622442957804671,0.466697413009014,1.0,-0.5208333333333328,-3.645833333333333,2.6041666666666665,5000
x-ai/grok-4.3,grok-4.3,US,he,neutrals,192,7,9,14,16,11.979166666666668,10.9375,-0.125,-0.538026951890153,0.33642887202376226,0.803619384765625,-1.0416666666666672,-5.208333333333333,3.125,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,he,neutrals,192,2,5,3,7,4.166666666666666,2.604166666666667,-0.42857142857142855,-0.8355621519918864,0.28213109633476163,0.453125,-1.5624999999999996,-4.166666666666667,1.0416666666666667,5000
