target,model,origin,mode,lang,reference,n_pairs,n_more,n_less,n_both,n_discordant,reference_rate,language_rate,direction,direction_lo,direction_hi,estimate,lo,hi,n_draws,full_estimate,change_from_full
qwen/qwen3.8-27b,qwen3.8-27b,CN,pg,zh,en,192,17,24,31,41,28.645833333333332,25.0,-0.17073170731707318,-0.44486901091495734,0.13265793731939723,-3.6458333333333313,-10.416666666666666,2.6041666666666687,5000,-3.6458333333333313,0.0
qwen/qwen3.8-flash,qwen3.8-flash,CN,pg,zh,en,192,19,15,33,34,25.0,27.083333333333332,0.11764705882352941,-0.21092201487593865,0.4223303550751569,2.0833333333333313,-4.1666666666666625,7.812500000000003,5000,2.0833333333333313,0.0
tencent/hy3,hy3,CN,pg,zh,en,192,14,28,27,42,28.645833333333332,21.354166666666664,-0.3333333333333333,-0.5797506585528549,-0.03105014753667601,-7.291666666666666,-13.541666666666668,-1.0416666666666656,5000,-7.291666666666666,0.0
thinkingmachines/inkling,inkling,US,pg,zh,en,192,22,14,33,36,24.479166666666664,28.645833333333332,0.2222222222222222,-0.10271081806789706,0.5043025386925799,4.166666666666666,-2.0833333333333313,9.895833333333334,5000,4.166666666666666,0.0
x-ai/grok-4.3,grok-4.3,US,pg,zh,en,192,12,50,52,62,53.125,33.33333333333333,-0.6129032258064516,-0.771323835194195,-0.3829640764234774,-19.791666666666668,-27.604166666666664,-11.979166666666668,5000,-19.791666666666668,0.0
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,pg,zh,en,190,7,21,13,28,17.894736842105264,10.526315789473683,-0.5,-0.7464701016141337,-0.13288659362002075,-7.36842105263158,-12.698412698412698,-2.105263157894738,5000,-7.291666666666667,-0.07675438596491269
z-ai/glm-5.2,glm-5.2,CN,pg,zh,en,192,13,29,38,42,34.89583333333333,26.5625,-0.38095238095238093,-0.6185779428241025,-0.07948012127821835,-8.333333333333332,-15.104166666666663,-2.0833333333333313,5000,-8.333333333333332,0.0
amazon/nova-2-lite-v1,nova-2-lite,US,pg,hi,en,190,8,23,18,31,21.578947368421055,13.684210526315791,-0.4838709677419355,-0.7259658818721251,-0.1350772838113241,-7.894736842105263,-13.227513227513226,-2.1164021164021163,5000,-8.333333333333334,0.4385964912280711
anthropic/claude-haiku-4.5,haiku-4.5,US,pg,hi,en,192,34,18,52,52,36.45833333333333,44.79166666666667,0.3076923076923077,0.0360710849454029,0.5369798466706817,8.333333333333337,1.0416666666666685,15.625,5000,8.333333333333337,0.0
anthropic/claude-sonnet-5,sonnet-5,US,pg,hi,en,190,42,11,43,53,28.421052631578945,44.73684210526316,0.5849056603773585,0.3308451059670414,0.7599080394717208,16.315789473684212,9.042553191489361,23.28042328042328,5000,16.315789473684212,0.0
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,pg,hi,en,192,16,9,38,25,24.479166666666664,28.125,0.28,-0.10963004503670282,0.5950423845108359,3.6458333333333344,-1.5625,8.854166666666666,5000,3.6458333333333344,0.0
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,pg,hi,en,190,37,4,34,41,20.0,37.368421052631575,0.8048780487804879,0.5490463738895324,0.9228058302038213,17.36842105263158,11.458333333333334,23.684210526315788,5000,17.187500000000004,0.1809210526315752
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,pg,hi,en,192,1,3,2,4,2.604166666666667,1.5625,-0.5,-0.9088254783805989,0.3987163148351962,-1.0416666666666667,-3.125,1.0416666666666665,5000,-1.0416666666666667,0.0
google/gemma-4-31b-it,gemma-4-31b,US,pg,hi,en,185,2,3,5,5,4.324324324324325,3.783783783783784,-0.2,-0.7647584515347043,0.5385514374479741,-0.5405405405405406,-3.175025329280648,1.6483516483516487,5000,-1.0416666666666665,0.501126126126126
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,pg,hi,en,187,7,31,22,38,28.342245989304814,15.508021390374333,-0.631578947368421,-0.8155646962955746,-0.33162283857737196,-12.834224598930483,-19.047619047619047,-6.806282722513091,5000,-13.020833333333334,0.18660873440285108
minimax/minimax-m3,minimax-m3,CN,pg,hi,en,192,43,12,49,55,31.770833333333332,47.91666666666667,0.5636363636363636,0.31259931956319953,0.7410795191775399,16.145833333333336,8.854166666666668,23.4375,5000,16.145833333333336,0.0
moonshotai/kimi-k2.6,kimi-k2.6,CN,pg,hi,en,192,31,13,37,44,26.041666666666668,35.41666666666667,0.4090909090909091,0.1155959974767955,0.6368894176299025,9.375,2.6041666666666687,15.625000000000004,5000,9.375,0.0
moonshotai/kimi-k3,kimi-k3,CN,pg,hi,en,192,11,17,18,28,18.229166666666664,15.104166666666666,-0.21428571428571427,-0.5286862691684082,0.15181911406805626,-3.125,-8.333333333333334,2.0833333333333344,5000,-3.125,0.0
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,pg,hi,en,191,18,14,29,32,22.5130890052356,24.60732984293194,0.125,-0.21348817726296043,0.4366933776991926,2.0942408376963373,-3.6649214659685847,7.853403141361256,5000,2.0833333333333313,0.010907504363006026
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,pg,hi,en,174,71,4,9,75,7.471264367816093,45.97701149425287,0.8933333333333333,0.7414802569240289,0.9581331445066912,38.50574712643678,30.50795783381563,46.28571428571428,5000,42.18750000000001,-3.6817528735632266
openai/gpt-5.6-luna,gpt-5.6-luna,US,pg,hi,en,192,27,8,27,35,18.229166666666664,28.125,0.5428571428571428,0.21965366216019522,0.7586824033161661,9.895833333333334,3.6458333333333344,15.625000000000004,5000,9.895833333333334,0.0
openai/gpt-5.6-sol,gpt-5.6-sol,US,pg,hi,en,192,26,7,34,33,21.354166666666664,31.25,0.5757575757575758,0.2449671001569862,0.7864795693395841,9.895833333333334,4.166666666666666,15.625,5000,9.895833333333334,0.0
openai/gpt-5.6-terra,gpt-5.6-terra,US,pg,hi,en,192,23,11,20,34,16.145833333333336,22.395833333333336,0.35294117647058826,0.01685789187816411,0.6173671287194902,6.25,0.0,11.979166666666668,5000,6.25,0.0
qwen/qwen3.7-plus,qwen3.7-plus,CN,pg,hi,en,192,7,23,23,30,23.958333333333336,15.625,-0.5333333333333333,-0.7641522371102101,-0.18143347683755673,-8.333333333333334,-14.062499999999996,-3.125,5000,-8.333333333333334,0.0
qwen/qwen3.8-27b,qwen3.8-27b,CN,pg,hi,en,192,12,27,28,39,28.645833333333332,20.833333333333336,-0.38461538461538464,-0.6286813538617773,-0.07157491251701376,-7.812499999999997,-14.0625,-1.5625,5000,-7.812499999999997,0.0
qwen/qwen3.8-flash,qwen3.8-flash,CN,pg,hi,en,192,16,21,27,37,25.0,22.395833333333336,-0.13513513513513514,-0.4265656144568537,0.18171637819663844,-2.6041666666666656,-8.854166666666668,3.6458333333333313,5000,-2.6041666666666656,0.0
tencent/hy3,hy3,CN,pg,hi,en,192,7,34,21,41,28.645833333333332,14.583333333333334,-0.6585365853658537,-0.8294949604481,-0.37474775199191657,-14.062499999999996,-20.312500000000004,-7.812500000000003,5000,-14.062499999999996,0.0
thinkingmachines/inkling,inkling,US,pg,hi,en,192,37,9,38,46,24.479166666666664,39.0625,0.6086956521739131,0.3365748215403075,0.7869877973120294,14.583333333333334,7.812500000000003,21.354166666666664,5000,14.583333333333334,0.0
x-ai/grok-4.3,grok-4.3,US,pg,hi,en,192,10,42,60,52,53.125,36.45833333333333,-0.6153846153846154,-0.7840790795053298,-0.3620227837268396,-16.666666666666668,-23.958333333333332,-9.895833333333332,5000,-16.666666666666668,0.0
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,pg,hi,en,187,22,12,22,34,18.181818181818183,23.52941176470588,0.29411764705882354,-0.04172073760436534,0.5702415881024101,5.3475935828877,-0.5347593582887722,11.476482705347165,5000,5.208333333333331,0.13926024955436844
z-ai/glm-5.2,glm-5.2,CN,pg,hi,en,185,14,24,42,38,35.67567567567568,30.270270270270274,-0.2631578947368421,-0.5323156150568809,0.054320808859819714,-5.405405405405405,-12.021857923497265,1.0810810810810811,5000,-5.7291666666666625,0.32376126126125726
amazon/nova-2-lite-v1,nova-2-lite,US,pg,sw,en,32,6,2,2,8,12.5,25.0,0.5,-0.18144913937966234,0.857041574495782,12.5,-3.5714285714285725,29.411764705882348,5000,29.6875,-17.1875
anthropic/claude-haiku-4.5,haiku-4.5,US,pg,sw,en,192,22,40,30,62,36.45833333333333,27.083333333333332,-0.2903225806451613,-0.505145342979002,-0.04162261515568488,-9.375,-17.187500000000004,-1.0416666666666685,5000,-9.375,0.0
anthropic/claude-sonnet-5,sonnet-5,US,pg,sw,en,190,41,7,47,48,28.421052631578945,46.31578947368421,0.7083333333333334,0.4566564695050743,0.8550350134679257,17.894736842105264,11.290322580645162,24.73684210526315,5000,17.894736842105264,0.0
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,pg,sw,en,186,8,24,22,32,24.731182795698924,16.129032258064516,-0.5,-0.7349519816298191,-0.1578688201151104,-8.60215053763441,-14.438502673796794,-2.717391304347827,5000,-7.8125,-0.7896505376344098
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,pg,sw,en,191,47,11,27,58,19.895287958115183,38.7434554973822,0.6206896551724138,0.38295252259001566,0.7813149667775945,18.84816753926702,11.638680033416875,26.17801047120419,5000,18.750000000000004,0.09816753926701693
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,pg,sw,en,192,3,3,2,6,2.604166666666667,2.604166666666667,0.0,-0.6247673870346988,0.6247673870346988,0.0,-2.604166666666667,2.604166666666667,5000,0.0,0.0
google/gemma-4-31b-it,gemma-4-31b,US,pg,sw,en,185,3,2,6,5,4.324324324324325,4.864864864864865,0.2,-0.5385514374479744,0.7647584515347041,0.5405405405405406,-1.6668994413407825,3.191489361702128,5000,0.0,0.5405405405405406
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,pg,sw,en,179,33,30,22,63,29.05027932960894,30.726256983240223,0.047619047619047616,-0.19459287126525515,0.28435751892345973,1.6759776536312831,-7.345676040061634,10.383939830661125,5000,2.6041666666666687,-0.9281890130353856
minimax/minimax-m3,minimax-m3,CN,pg,sw,en,192,28,29,32,57,31.770833333333332,31.25,-0.017543859649122806,-0.2676743516318514,0.23480203004774536,-0.5208333333333315,-7.8125,7.291666666666669,5000,-0.5208333333333315,0.0
moonshotai/kimi-k2.6,kimi-k2.6,CN,pg,sw,en,192,22,21,29,43,26.041666666666668,26.5625,0.023255813953488372,-0.26495383061101374,0.30765104906562835,0.5208333333333315,-6.25,7.291666666666666,5000,0.5208333333333315,0.0
moonshotai/kimi-k3,kimi-k3,CN,pg,sw,en,192,7,23,12,30,18.229166666666664,9.895833333333332,-0.5333333333333333,-0.7641522371102101,-0.18143347683755673,-8.333333333333332,-14.0625,-3.125,5000,-8.333333333333332,0.0
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,pg,sw,en,190,18,22,21,40,22.63157894736842,20.526315789473685,-0.1,-0.3858938437819016,0.20341816402135882,-2.105263157894738,-8.421052631578949,4.278074866310158,5000,-2.0833333333333344,-0.021929824561403688
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,pg,sw,en,148,114,1,10,115,7.4324324324324325,83.78378378378379,0.9826086956521739,0.9047665473113724,0.9969267021882382,76.35135135135135,69.28104575163398,83.22590663193749,5000,77.60416666666666,-1.2528153153153028
openai/gpt-5.6-luna,gpt-5.6-luna,US,pg,sw,en,192,23,13,22,36,18.229166666666664,23.4375,0.2777777777777778,-0.048498490288839236,0.5504881410696925,5.208333333333334,-1.0416666666666656,11.458333333333332,5000,5.208333333333334,0.0
openai/gpt-5.6-sol,gpt-5.6-sol,US,pg,sw,en,192,28,5,36,33,21.354166666666664,33.33333333333333,0.696969696969697,0.3816024823911577,0.8669908543678488,11.979166666666666,6.770833333333331,17.708333333333336,5000,11.979166666666666,0.0
openai/gpt-5.6-terra,gpt-5.6-terra,US,pg,sw,en,192,20,9,22,29,16.145833333333336,21.875,0.3793103448275862,0.015397315338137041,0.6544876651103357,5.729166666666666,0.0,10.937500000000004,5000,5.729166666666666,0.0
qwen/qwen3.7-plus,qwen3.7-plus,CN,pg,sw,en,192,3,28,18,31,23.958333333333336,10.9375,-0.8064516129032258,-0.9330707116736052,-0.5020012311321433,-13.020833333333334,-18.75,-7.8125,5000,-13.020833333333334,0.0
qwen/qwen3.8-27b,qwen3.8-27b,CN,pg,sw,en,192,14,30,25,44,28.645833333333332,20.3125,-0.36363636363636365,-0.6000138457829315,-0.0688620787563553,-8.333333333333332,-15.104166666666666,-1.5625,5000,-8.333333333333332,0.0
qwen/qwen3.8-flash,qwen3.8-flash,CN,pg,sw,en,192,16,21,27,37,25.0,22.395833333333336,-0.13513513513513514,-0.4265656144568537,0.18171637819663844,-2.6041666666666656,-8.854166666666668,3.6458333333333344,5000,-2.6041666666666656,0.0
tencent/hy3,hy3,CN,pg,sw,en,192,4,42,13,46,28.645833333333332,8.854166666666668,-0.8260869565217391,-0.9313282642105483,-0.5935067185176234,-19.791666666666664,-26.5625,-13.541666666666666,5000,-19.791666666666664,0.0
thinkingmachines/inkling,inkling,US,pg,sw,en,192,28,16,31,44,24.479166666666664,30.729166666666668,0.2727272727272727,-0.022672462419131234,0.5243294058235961,6.250000000000003,-0.5208333333333315,12.500000000000004,5000,6.250000000000003,0.0
x-ai/grok-4.3,grok-4.3,US,pg,sw,en,192,15,41,61,56,53.125,39.58333333333333,-0.4642857142857143,-0.6608538916299654,-0.20810888141689687,-13.541666666666668,-20.833333333333332,-6.25,5000,-13.541666666666668,0.0
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,pg,sw,en,191,8,20,14,28,17.801047120418847,11.518324607329843,-0.42857142857142855,-0.6949200788666182,-0.0588142313340857,-6.282722513089005,-11.518324607329845,-1.0471204188481673,5000,-6.250000000000002,-0.03272251308900298
z-ai/glm-5.2,glm-5.2,CN,pg,sw,en,188,14,37,29,51,35.1063829787234,22.872340425531913,-0.45098039215686275,-0.6577144953071024,-0.18106698478441818,-12.23404255319149,-19.576719576719576,-5.263157894736842,5000,-12.499999999999996,0.26595744680850686
amazon/nova-2-lite-v1,nova-2-lite,US,control,es,en,192,23,18,42,41,31.25,33.85416666666667,0.12195121951219512,-0.17918945555787824,0.40219736526899275,2.6041666666666687,-3.6458333333333313,9.375,5000,2.6041666666666687,0.0
anthropic/claude-haiku-4.5,haiku-4.5,US,control,es,en,192,10,20,41,30,31.770833333333332,26.5625,-0.3333333333333333,-0.6153900383264773,0.02439896710912315,-5.208333333333331,-10.937499999999996,0.0,5000,-5.208333333333331,0.0
anthropic/claude-sonnet-5,sonnet-5,US,control,es,en,191,11,8,20,19,14.659685863874344,16.230366492146597,0.15789473684210525,-0.27448192931489923,0.5371621743509152,1.570680628272253,-2.657490079365075,6.25,5000,1.570680628272253,0.0
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,control,es,en,191,6,10,9,16,9.947643979057592,7.853403141361256,-0.25,-0.6303753488227273,0.2271791890899455,-2.0942408376963346,-6.249999999999998,2.083333333333333,5000,-2.083333333333333,-0.010907504363001586
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,control,es,en,192,14,12,22,26,17.708333333333336,18.75,0.07692307692307693,-0.29084122506282417,0.42488292939217565,1.0416666666666656,-4.166666666666666,6.25,5000,1.0416666666666656,0.0
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,control,es,en,192,1,0,4,1,2.083333333333333,2.604166666666667,1.0,-0.5869013712455251,1.0,0.5208333333333336,0.0,1.5625000000000004,5000,0.5208333333333336,0.0
google/gemma-4-31b-it,gemma-4-31b,US,control,es,en,190,5,8,5,13,6.842105263157896,5.263157894736842,-0.23076923076923078,-0.6458058440447485,0.289542169746686,-1.5789473684210533,-5.291005291005291,2.1164021164021163,5000,-2.6041666666666665,1.0252192982456132
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,control,es,en,190,12,21,20,33,21.578947368421055,16.842105263157894,-0.2727272727272727,-0.5562564352951528,0.06767643395467227,-4.736842105263158,-10.526315789473683,1.0582010582010581,5000,-4.6875,-0.04934210526315841
minimax/minimax-m3,minimax-m3,CN,control,es,en,190,19,16,38,35,28.421052631578945,30.0,0.08571428571428572,-0.23620549863032503,0.3906796142318556,1.578947368421052,-4.712661890327916,7.4074074074074066,5000,2.6041666666666687,-1.0252192982456168
moonshotai/kimi-k2.6,kimi-k2.6,CN,control,es,en,191,13,14,19,27,17.277486910994764,16.75392670157068,-0.037037037037037035,-0.38513546047563085,0.32028768490095416,-0.5235602094240815,-5.789473684210525,4.712041884816753,5000,-1.0416666666666685,0.518106457242587
moonshotai/kimi-k3,kimi-k3,CN,control,es,en,192,9,14,13,23,14.0625,11.458333333333332,-0.21739130434782608,-0.556847544150441,0.18428955217236598,-2.604166666666667,-7.291666666666667,2.0833333333333344,5000,-2.604166666666667,0.0
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,control,es,en,192,14,11,27,25,19.791666666666664,21.354166666666664,0.12,-0.2586533626040244,0.46668722237865334,1.5625,-3.6458333333333344,6.770833333333331,5000,1.5625,0.0
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,control,es,en,192,2,12,17,14,15.104166666666666,9.895833333333332,-0.7142857142857143,-0.9198121574570701,-0.20117241006059283,-5.208333333333333,-9.374999999999998,-1.5625,5000,-5.208333333333333,0.0
openai/gpt-5.6-luna,gpt-5.6-luna,US,control,es,en,191,15,5,32,20,19.3717277486911,24.60732984293194,0.5,0.06259824476251197,0.7762765971846683,5.2356020942408374,1.0416666666666656,9.947643979057592,5000,5.2356020942408374,0.0
openai/gpt-5.6-sol,gpt-5.6-sol,US,control,es,en,192,11,12,36,23,25.0,24.479166666666664,-0.043478260869565216,-0.41525685166706694,0.3407452532714519,-0.5208333333333343,-5.2083333333333375,4.166666666666669,5000,-0.5208333333333343,0.0
openai/gpt-5.6-terra,gpt-5.6-terra,US,control,es,en,192,15,8,25,23,17.1875,20.833333333333336,0.30434782608695654,-0.10219329245473996,0.6237744812240453,3.6458333333333344,-1.0416666666666685,8.346354166666478,5000,3.6458333333333344,0.0
qwen/qwen3.7-plus,qwen3.7-plus,CN,control,es,en,192,6,17,31,23,25.0,19.270833333333336,-0.4782608695652174,-0.749027679100273,-0.07059990325149257,-5.729166666666666,-10.9375,-1.0416666666666656,5000,-5.729166666666666,0.0
qwen/qwen3.8-27b,qwen3.8-27b,CN,control,es,en,192,8,22,33,30,28.645833333333332,21.354166666666664,-0.4666666666666667,-0.7163467336080737,-0.11104076609622238,-7.291666666666666,-13.020833333333334,-2.0833333333333313,5000,-7.291666666666666,0.0
qwen/qwen3.8-flash,qwen3.8-flash,CN,control,es,en,192,13,14,28,27,21.875,21.354166666666664,-0.037037037037037035,-0.38513546047563085,0.32028768490095416,-0.5208333333333343,-5.729166666666666,4.6875,5000,-0.5208333333333343,0.0
tencent/hy3,hy3,CN,control,es,en,192,4,17,15,21,16.666666666666664,9.895833333333332,-0.6190476190476191,-0.8466486989447641,-0.19998870619590148,-6.770833333333333,-11.458333333333332,-2.0833333333333344,5000,-6.770833333333333,0.0
thinkingmachines/inkling,inkling,US,control,es,en,192,22,7,35,29,21.875,29.6875,0.5172413793103449,0.1578479676437734,0.7556315511495981,7.8125,2.6041666666666656,13.541666666666666,5000,7.8125,0.0
x-ai/grok-4.3,grok-4.3,US,control,es,en,192,15,26,42,41,35.41666666666667,29.6875,-0.2682926829268293,-0.5282033796062111,0.0375859782417598,-5.729166666666669,-11.992187499999996,0.520833333333337,5000,-5.729166666666669,0.0
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,control,es,en,192,6,24,13,30,19.270833333333336,9.895833333333332,-0.6,-0.8098978564542025,-0.25388607173703504,-9.375000000000002,-15.104166666666668,-4.166666666666667,5000,-9.375000000000002,0.0
z-ai/glm-5.2,glm-5.2,CN,control,es,en,189,6,26,22,32,25.396825396825395,14.814814814814813,-0.625,-0.8222091062086809,-0.29381689597248084,-10.582010582010582,-16.230366492146597,-4.890643360752065,5000,-10.416666666666666,-0.16534391534391624
amazon/nova-2-lite-v1,nova-2-lite,US,control,pt,en,192,8,35,25,43,31.25,17.1875,-0.627906976744186,-0.8051649714200755,-0.3476599268545122,-14.0625,-20.833333333333332,-7.8125,5000,-14.0625,0.0
anthropic/claude-haiku-4.5,haiku-4.5,US,control,pt,en,192,13,20,41,33,31.770833333333332,28.125,-0.21212121212121213,-0.5063378513104582,0.12633118360119533,-3.6458333333333313,-9.375,2.0833333333333344,5000,-3.6458333333333313,0.0
anthropic/claude-sonnet-5,sonnet-5,US,control,pt,en,191,15,8,20,23,14.659685863874344,18.32460732984293,0.30434782608695654,-0.10219329245473996,0.6237744812240453,3.6649214659685874,-1.0471204188481686,8.854166666666666,5000,3.6649214659685874,0.0
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,control,pt,en,191,7,7,12,14,9.947643979057592,9.947643979057592,0.0,-0.4640159509517273,0.46401595095172743,0.0,-3.68421052631579,3.664921465968586,5000,0.5208333333333343,-0.5208333333333343
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,control,pt,en,192,4,11,23,15,17.708333333333336,14.0625,-0.4666666666666667,-0.7820509334861525,0.03900868111961131,-3.6458333333333344,-7.8125,0.0,5000,-3.6458333333333344,0.0
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,control,pt,en,192,3,0,4,3,2.083333333333333,3.6458333333333335,1.0,-0.12299406351009079,1.0,1.5625000000000004,0.0,3.645833333333333,5000,1.5625000000000004,0.0
google/gemma-4-31b-it,gemma-4-31b,US,control,pt,en,190,7,2,11,9,6.842105263157896,9.473684210526317,0.5555555555555556,-0.09482206178602226,0.8735497857643066,2.631578947368421,0.0,5.82010582010582,5000,1.5625,1.0690789473684208
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,control,pt,en,190,7,23,18,30,21.578947368421055,13.157894736842104,-0.5333333333333333,-0.7641522371102101,-0.18143347683755673,-8.421052631578949,-13.980594758064512,-2.6595744680851077,5000,-8.333333333333332,-0.08771929824561653
minimax/minimax-m3,minimax-m3,CN,control,pt,en,191,20,17,37,37,28.272251308900525,29.84293193717277,0.08108108108108109,-0.23231906215641018,0.37922860391253943,1.5706806282722474,-4.712041884816753,7.853403141361259,5000,1.5625,0.008180628272247414
moonshotai/kimi-k2.6,kimi-k2.6,CN,control,pt,en,192,13,15,19,28,17.708333333333336,16.666666666666664,-0.07142857142857142,-0.4093686003440924,0.2837462153106418,-1.0416666666666685,-6.25,4.687499999999998,5000,-1.0416666666666685,0.0
moonshotai/kimi-k3,kimi-k3,CN,control,pt,en,192,7,17,10,24,14.0625,8.854166666666668,-0.4166666666666667,-0.7017070360607824,-0.016646126710067266,-5.208333333333333,-10.416666666666666,-0.5208333333333328,5000,-5.208333333333333,0.0
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,control,pt,en,191,13,14,24,27,19.895287958115183,19.3717277486911,-0.037037037037037035,-0.38513546047563085,0.32028768490095416,-0.5235602094240815,-6.25,4.761904761904762,5000,-0.5208333333333315,-0.0027268760907500633
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,control,pt,en,192,8,11,18,19,15.104166666666666,13.541666666666666,-0.15789473684210525,-0.5371621743509152,0.27448192931489923,-1.5625,-5.729166666666669,3.1249999999999987,5000,-1.5625,0.0
openai/gpt-5.6-luna,gpt-5.6-luna,US,control,pt,en,192,18,3,34,21,19.270833333333336,27.083333333333332,0.7142857142857143,0.3072787943875812,0.9003797500054946,7.812499999999997,3.6458333333333313,12.499999999999996,5000,7.812499999999997,0.0
openai/gpt-5.6-sol,gpt-5.6-sol,US,control,pt,en,192,10,17,31,27,25.0,21.354166666666664,-0.25925925925925924,-0.569349740780688,0.11541531175795217,-3.6458333333333344,-8.854166666666668,1.5625,5000,-3.6458333333333344,0.0
openai/gpt-5.6-terra,gpt-5.6-terra,US,control,pt,en,192,16,5,28,21,17.1875,22.916666666666664,0.5238095238095238,0.09817652634098484,0.7874397395472708,5.729166666666666,1.0416666666666685,10.416666666666666,5000,5.729166666666666,0.0
qwen/qwen3.7-plus,qwen3.7-plus,CN,control,pt,en,192,7,18,30,25,25.0,19.270833333333336,-0.44,-0.7143229229808687,-0.04846789619276848,-5.729166666666666,-10.937500000000002,-0.5208333333333343,5000,-5.729166666666666,0.0
qwen/qwen3.8-27b,qwen3.8-27b,CN,control,pt,en,192,7,23,32,30,28.645833333333332,20.3125,-0.5333333333333333,-0.7641522371102101,-0.18143347683755673,-8.333333333333332,-13.541666666666668,-3.125,5000,-8.333333333333332,0.0
qwen/qwen3.8-flash,qwen3.8-flash,CN,control,pt,en,192,14,15,27,29,21.875,21.354166666666664,-0.034482758620689655,-0.37227819694633024,0.31137956236010544,-0.5208333333333343,-5.729166666666669,4.6875,5000,-0.5208333333333343,0.0
tencent/hy3,hy3,CN,control,pt,en,192,4,23,9,27,16.666666666666664,6.770833333333333,-0.7037037037037037,-0.8816814444751135,-0.3504262914437404,-9.895833333333332,-15.104166666666668,-4.687500000000002,5000,-9.895833333333332,0.0
thinkingmachines/inkling,inkling,US,control,pt,en,192,27,10,32,37,21.875,30.729166666666668,0.4594594594594595,0.14043663350571456,0.6920507697790184,8.854166666666668,2.6041666666666687,14.583333333333334,5000,8.854166666666668,0.0
x-ai/grok-4.3,grok-4.3,US,control,pt,en,192,8,38,30,46,35.41666666666667,19.791666666666664,-0.6521739130434783,-0.8182841659550738,-0.38553292567243014,-15.625000000000004,-22.395833333333336,-8.854166666666668,5000,-15.625000000000004,0.0
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,control,pt,en,192,2,27,10,29,19.270833333333336,6.25,-0.8620689655172413,-0.9617574676611333,-0.5607083969944862,-13.020833333333334,-18.229166666666668,-7.812500000000002,5000,-13.020833333333334,0.0
z-ai/glm-5.2,glm-5.2,CN,control,pt,en,191,13,19,29,32,25.13089005235602,21.98952879581152,-0.1875,-0.4896073031466912,0.15479950249234253,-3.1413612565445,-8.900523560209425,2.6041666666666687,5000,-3.125,-0.016361256544500158
amazon/nova-2-lite-v1,nova-2-lite,US,control,fr,en,192,11,28,32,39,31.25,22.395833333333336,-0.4358974358974359,-0.6691301582230464,-0.1244936103395835,-8.854166666666666,-15.104166666666666,-2.6041666666666656,5000,-8.854166666666666,0.0
anthropic/claude-haiku-4.5,haiku-4.5,US,control,fr,en,191,15,17,44,32,31.93717277486911,30.89005235602094,-0.0625,-0.3826122578386233,0.2710096576205072,-1.0471204188481686,-6.806282722513091,4.736842105263156,5000,-1.0471204188481686,0.0
anthropic/claude-sonnet-5,sonnet-5,US,control,fr,en,191,18,5,23,23,14.659685863874344,21.465968586387437,0.5652173913043478,0.16193033967471981,0.8067204394682759,6.806282722513091,2.0833333333333344,11.518324607329843,5000,6.806282722513091,0.0
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,control,fr,en,191,8,8,11,16,9.947643979057592,9.947643979057592,0.0,-0.44000872779347966,0.44000872779347966,0.0,-4.188481675392669,4.166666666666666,5000,0.0,0.0
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,control,fr,en,192,10,11,23,21,17.708333333333336,17.1875,-0.047619047619047616,-0.4331198779693166,0.35260930834311144,-0.5208333333333343,-5.208333333333334,4.166666666666666,5000,-0.5208333333333343,0.0
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,control,fr,en,192,0,2,2,2,2.083333333333333,1.0416666666666665,-1.0,-1.0,0.3152395449866938,-1.0416666666666665,-2.604166666666667,0.0,5000,-1.0416666666666665,0.0
