ref_area,indicator,counterpart,year,value
AI,TXG_FOB_USD,US,2020,3.532383
AI,TXG_FOB_USD,US,2021,2.584328
AI,TXG_FOB_USD,US,2022,7.669297
AI,TXG_FOB_USD,US,2023,3.114336
AI,TXG_FOB_USD,US,2024,3.142722
AI,TXG_FOB_USD,W00,2015,11.124817
AI,TXG_FOB_USD,W00,2016,12.526058
AI,TXG_FOB_USD,W00,2017,40.29092
AI,TXG_FOB_USD,W00,2018,61.831537
AI,TXG_FOB_USD,W00,2019,167.823032
AI,TXG_FOB_USD,W00,2020,44.300428
AI,TXG_FOB_USD,W00,2021,40.162891
AI,TXG_FOB_USD,W00,2022,44.25286
AI,TXG_FOB_USD,W00,2023,42.331257
AI,TXG_FOB_USD,W00,2024,33.769211
AL,TMG_CIF_USD,CN,2015,369.412493
AL,TMG_CIF_USD,CN,2016,409.328857
AL,TMG_CIF_USD,CN,2017,449.972799
AL,TMG_CIF_USD,CN,2018,537.571929
AL,TMG_CIF_USD,CN,2019,596.962904
AL,TMG_CIF_USD,CN,2020,540.26514
AL,TMG_CIF_USD,CN,2021,659.331617
AL,TMG_CIF_USD,CN,2022,684.615671
AL,TMG_CIF_USD,CN,2023,935.463771
AL,TMG_CIF_USD,CN,2024,1051.995191
AL,TMG_CIF_USD,US,2015,68.657996
AL,TMG_CIF_USD,US,2016,87.767218
AL,TMG_CIF_USD,US,2017,81.496399
AL,TMG_CIF_USD,US,2018,91.876305
AL,TMG_CIF_USD,US,2019,123.232999
AL,TMG_CIF_USD,US,2020,93.959091
AL,TMG_CIF_USD,US,2021,151.602318
AL,TMG_CIF_USD,US,2022,116.28681
AL,TMG_CIF_USD,US,2023,173.905571
AL,TMG_CIF_USD,US,2024,220.725491
AL,TMG_CIF_USD,W00,2015,4408.26975
AL,TMG_CIF_USD,W00,2016,4666.089101
AL,TMG_CIF_USD,W00,2017,5670.492837
AL,TMG_CIF_USD,W00,2018,6406.219819
AL,TMG_CIF_USD,W00,2019,6483.079415
AL,TMG_CIF_USD,W00,2020,6022.684914
AL,TMG_CIF_USD,W00,2021,8099.539606
AL,TMG_CIF_USD,W00,2022,8400.920369
AL,TMG_CIF_USD,W00,2023,8693.094303
AL,TMG_CIF_USD,W00,2024,9607.157454
AL,TXG_FOB_USD,CN,2015,52.132015
AL,TXG_FOB_USD,CN,2016,60.028685
AL,TXG_FOB_USD,CN,2017,75.032892
AL,TXG_FOB_USD,CN,2018,56.858041
AL,TXG_FOB_USD,CN,2019,62.10681
AL,TXG_FOB_USD,CN,2020,49.854583
AL,TXG_FOB_USD,CN,2021,90.577134
AL,TXG_FOB_USD,CN,2022,87.698854
AL,TXG_FOB_USD,CN,2023,101.02239
AL,TXG_FOB_USD,CN,2024,112.413409
AL,TXG_FOB_USD,US,2015,17.014808
AL,TXG_FOB_USD,US,2016,12.921453
AL,TXG_FOB_USD,US,2017,31.838697
AL,TXG_FOB_USD,US,2018,53.52796
AL,TXG_FOB_USD,US,2019,36.666823
AL,TXG_FOB_USD,US,2020,32.44899
AL,TXG_FOB_USD,US,2021,49.248334
AL,TXG_FOB_USD,US,2022,118.66676
AL,TXG_FOB_USD,US,2023,101.448541
AL,TXG_FOB_USD,US,2024,78.835365
AL,TXG_FOB_USD,W00,2015,2031.53457
AL,TXG_FOB_USD,W00,2016,1961.477334
AL,TXG_FOB_USD,W00,2017,2463.201513
AL,TXG_FOB_USD,W00,2018,3099.404234
AL,TXG_FOB_USD,W00,2019,2985.007867
AL,TXG_FOB_USD,W00,2020,2716.277582
AL,TXG_FOB_USD,W00,2021,3681.100753
AL,TXG_FOB_USD,W00,2022,4310.142456
AL,TXG_FOB_USD,W00,2023,4373.483897
AL,TXG_FOB_USD,W00,2024,4000.078946
AM,TMG_CIF_USD,CN,2015,315.986363
AM,TMG_CIF_USD,CN,2016,356.840831
AM,TMG_CIF_USD,CN,2017,477.70152
AM,TMG_CIF_USD,CN,2018,663.904136
AM,TMG_CIF_USD,CN,2019,751.428735
AM,TMG_CIF_USD,CN,2020,674.176135
AM,TMG_CIF_USD,CN,2021,867.617412
AM,TMG_CIF_USD,CN,2022,1388.350481
AM,TMG_CIF_USD,CN,2023,1676.979696
AM,TMG_CIF_USD,CN,2024,1727.137596
AM,TMG_CIF_USD,US,2015,108.481574
AM,TMG_CIF_USD,US,2016,82.963465
AM,TMG_CIF_USD,US,2017,133.446139
AM,TMG_CIF_USD,US,2018,178.389056
AM,TMG_CIF_USD,US,2019,280.286957
AM,TMG_CIF_USD,US,2020,84.752372
AM,TMG_CIF_USD,US,2021,125.610393
AM,TMG_CIF_USD,US,2022,386.519236
AM,TMG_CIF_USD,US,2023,620.933307
AM,TMG_CIF_USD,US,2024,351.664941
AM,TMG_CIF_USD,W00,2015,3253.955791
AM,TMG_CIF_USD,W00,2016,3263.928091
AM,TMG_CIF_USD,W00,2017,4097.065111
AM,TMG_CIF_USD,W00,2018,4975.537488
AM,TMG_CIF_USD,W00,2019,5528.690552
AM,TMG_CIF_USD,W00,2020,4583.273868
AM,TMG_CIF_USD,W00,2021,5361.978875
AM,TMG_CIF_USD,W00,2022,8768.658896
AM,TMG_CIF_USD,W00,2023,12757.919332
AM,TMG_CIF_USD,W00,2024,17066.882298
AM,TXG_FOB_USD,CN,2015,165.318446
AM,TXG_FOB_USD,CN,2016,96.383658
AM,TXG_FOB_USD,CN,2017,118.52937
AM,TXG_FOB_USD,CN,2018,107.222429
AM,TXG_FOB_USD,CN,2019,193.709652
AM,TXG_FOB_USD,CN,2020,289.825903
AM,TXG_FOB_USD,CN,2021,393.183138
AM,TXG_FOB_USD,CN,2022,369.504717
AM,TXG_FOB_USD,CN,2023,425.350607
AM,TXG_FOB_USD,CN,2024,1097.509371
AM,TXG_FOB_USD,US,2015,54.577055
AM,TXG_FOB_USD,US,2016,38.647402
AM,TXG_FOB_USD,US,2017,66.187546
AM,TXG_FOB_USD,US,2018,47.675097
AM,TXG_FOB_USD,US,2019,53.908978
AM,TXG_FOB_USD,US,2020,67.868451
AM,TXG_FOB_USD,US,2021,81.799007
AM,TXG_FOB_USD,US,2022,78.197121
AM,TXG_FOB_USD,US,2023,48.497802
AM,TXG_FOB_USD,US,2024,58.931089
AM,TXG_FOB_USD,W00,2015,1486.885931
AM,TXG_FOB_USD,W00,2016,1779.360291
AM,TXG_FOB_USD,W00,2017,2237.697186
AM,TXG_FOB_USD,W00,2018,2412.432662
AM,TXG_FOB_USD,W00,2019,2647.210932
AM,TXG_FOB_USD,W00,2020,2536.993456
AM,TXG_FOB_USD,W00,2021,3015.987201
AM,TXG_FOB_USD,W00,2022,5360.069395
AM,TXG_FOB_USD,W00,2023,8552.015089
AM,TXG_FOB_USD,W00,2024,13092.206252
AO,TMG_CIF_USD,CN,2015,3311.091336
AO,TMG_CIF_USD,CN,2016,1674.919663
AO,TMG_CIF_USD,CN,2017,2134.793452
AO,TMG_CIF_USD,CN,2018,2227.773963
AO,TMG_CIF_USD,CN,2019,2030.001901
AO,TMG_CIF_USD,CN,2020,1421.412593
AO,TMG_CIF_USD,CN,2021,1715.023628
AO,TMG_CIF_USD,CN,2022,2506.139342
AO,TMG_CIF_USD,CN,2023,2496.399456
AO,TMG_CIF_USD,CN,2024,1975.928408
AO,TMG_CIF_USD,US,2015,1720.304161
AO,TMG_CIF_USD,US,2016,1698.553245
AO,TMG_CIF_USD,US,2017,1049.177744
AO,TMG_CIF_USD,US,2018,737.731543
AO,TMG_CIF_USD,US,2019,659.586603
AO,TMG_CIF_USD,US,2020,599.803293
AO,TMG_CIF_USD,US,2021,532.570864
AO,TMG_CIF_USD,US,2022,730.203565
AO,TMG_CIF_USD,US,2023,904.03721
AO,TMG_CIF_USD,US,2024,1131.071403
AO,TMG_CIF_USD,W00,2015,23269.159873
AO,TMG_CIF_USD,W00,2016,16046.256563
AO,TMG_CIF_USD,W00,2017,16511.489859
AO,TMG_CIF_USD,W00,2018,13839.45919
AO,TMG_CIF_USD,W00,2019,14160.053253
AO,TMG_CIF_USD,W00,2020,9340.096972
AO,TMG_CIF_USD,W00,2021,11524.419393
AO,TMG_CIF_USD,W00,2022,16226.3188
AO,TMG_CIF_USD,W00,2023,15690.167479
AO,TMG_CIF_USD,W00,2024,14175.126361
AO,TXG_FOB_USD,CN,2015,14320.565528
AO,TXG_FOB_USD,CN,2016,13923.091959
AO,TXG_FOB_USD,CN,2017,19487.06654
AO,TXG_FOB_USD,CN,2018,24146.776164
AO,TXG_FOB_USD,CN,2019,21357.867903
AO,TXG_FOB_USD,CN,2020,13134.198359
AO,TXG_FOB_USD,CN,2021,20458.100787
AO,TXG_FOB_USD,CN,2022,22978.46381
AO,TXG_FOB_USD,CN,2023,17943.364599
AO,TXG_FOB_USD,CN,2024,17505.062536
AO,TXG_FOB_USD,US,2015,1265.801315
AO,TXG_FOB_USD,US,2016,1525.650265
AO,TXG_FOB_USD,US,2017,1079.503619
AO,TXG_FOB_USD,US,2018,1206.68823
AO,TXG_FOB_USD,US,2019,928.950613
AO,TXG_FOB_USD,US,2020,374.610596
AO,TXG_FOB_USD,US,2021,472.114182
AO,TXG_FOB_USD,US,2022,601.40069
AO,TXG_FOB_USD,US,2023,467.951227
AO,TXG_FOB_USD,US,2024,2217.574284
AO,TXG_FOB_USD,W00,2015,35819.213877
AO,TXG_FOB_USD,W00,2016,30134.777448
AO,TXG_FOB_USD,W00,2017,36178.548873
AO,TXG_FOB_USD,W00,2018,40527.511425
AO,TXG_FOB_USD,W00,2019,34819.146165
AO,TXG_FOB_USD,W00,2020,21043.807025
AO,TXG_FOB_USD,W00,2021,35116.234676
AO,TXG_FOB_USD,W00,2022,51443.395442
AO,TXG_FOB_USD,W00,2023,38706.302643
AO,TXG_FOB_USD,W00,2024,40153.76177
AR,TMG_CIF_USD,CN,2015,11742.518188
AR,TMG_CIF_USD,CN,2016,10471.589
AR,TMG_CIF_USD,CN,2017,12316.14
AR,TMG_CIF_USD,CN,2018,12078.803
AR,TMG_CIF_USD,CN,2019,9258.746
AR,TMG_CIF_USD,CN,2020,8656.338
AR,TMG_CIF_USD,CN,2021,13525.037
AR,TMG_CIF_USD,CN,2022,17501.913
AR,TMG_CIF_USD,CN,2023,14477.567
AR,TMG_CIF_USD,CN,2024,11658.763737
AR,TMG_CIF_USD,US,2015,7700.490978
AR,TMG_CIF_USD,US,2016,6950.778
AR,TMG_CIF_USD,US,2017,7587.361
AR,TMG_CIF_USD,US,2018,7678.075
AR,TMG_CIF_USD,US,2019,6217.043
AR,TMG_CIF_USD,US,2020,4365.92
AR,TMG_CIF_USD,US,2021,5864.67
AR,TMG_CIF_USD,US,2022,10263.725
AR,TMG_CIF_USD,US,2023,8568.561
AR,TMG_CIF_USD,US,2024,6162.787131
AR,TMG_CIF_USD,W00,2015,59747.968174
AR,TMG_CIF_USD,W00,2016,55848.446
AR,TMG_CIF_USD,W00,2017,66936.61
AR,TMG_CIF_USD,W00,2018,65482.79
AR,TMG_CIF_USD,W00,2019,49125.005
AR,TMG_CIF_USD,W00,2020,42325.164
AR,TMG_CIF_USD,W00,2021,63060.15
AR,TMG_CIF_USD,W00,2022,81475.338
AR,TMG_CIF_USD,W00,2023,73679.064
AR,TMG_CIF_USD,W00,2024,60778.577669
AR,TXG_FOB_USD,CN,2015,5173.792867
AR,TXG_FOB_USD,CN,2016,4433.554
AR,TXG_FOB_USD,CN,2017,4338.72
AR,TXG_FOB_USD,CN,2018,4223.853
AR,TXG_FOB_USD,CN,2019,6814.085
AR,TXG_FOB_USD,CN,2020,5244.392
AR,TXG_FOB_USD,CN,2021,6154.214
AR,TXG_FOB_USD,CN,2022,7928.765
AR,TXG_FOB_USD,CN,2023,5173.514
AR,TXG_FOB_USD,CN,2024,5961.882434
AR,TXG_FOB_USD,US,2015,3432.324658
AR,TXG_FOB_USD,US,2016,4428.041
AR,TXG_FOB_USD,US,2017,4446.676
AR,TXG_FOB_USD,US,2018,4192.44
AR,TXG_FOB_USD,US,2019,4026.925
AR,TXG_FOB_USD,US,2020,3263.885
AR,TXG_FOB_USD,US,2021,4914.141
AR,TXG_FOB_USD,US,2022,6616.341
AR,TXG_FOB_USD,US,2023,5568.569
AR,TXG_FOB_USD,US,2024,6393.474764
AR,TXG_FOB_USD,W00,2015,56657.7337
AR,TXG_FOB_USD,W00,2016,57905.192523
AR,TXG_FOB_USD,W00,2017,58600.381404
AR,TXG_FOB_USD,W00,2018,61642.554731
AR,TXG_FOB_USD,W00,2019,64467.375996
AR,TXG_FOB_USD,W00,2020,54635.304618
AR,TXG_FOB_USD,W00,2021,77629.062185
AR,TXG_FOB_USD,W00,2022,88057.18698
AR,TXG_FOB_USD,W00,2023,66499.604011
AR,TXG_FOB_USD,W00,2024,79350.078969
AS,TMG_CIF_USD,CN,2023,25.918017
AS,TMG_CIF_USD,CN,2024,44.228528
AS,TMG_CIF_USD,W00,2015,173.079972
AS,TMG_CIF_USD,W00,2016,214.525699
AS,TMG_CIF_USD,W00,2017,117.342041
AS,TMG_CIF_USD,W00,2018,140.459377
AS,TMG_CIF_USD,W00,2019,171.762421
AS,TMG_CIF_USD,W00,2020,126.262726
AS,TMG_CIF_USD,W00,2021,139.620445
AS,TMG_CIF_USD,W00,2022,217.424596
AS,TMG_CIF_USD,W00,2023,207.996119
AS,TMG_CIF_USD,W00,2024,308.420067
AS,TXG_FOB_USD,CN,2023,0.00975
AS,TXG_FOB_USD,CN,2024,0.012846
AS,TXG_FOB_USD,W00,2015,28.332784
AS,TXG_FOB_USD,W00,2016,37.454792
AS,TXG_FOB_USD,W00,2017,40.867814
AS,TXG_FOB_USD,W00,2018,65.745793
AS,TXG_FOB_USD,W00,2019,24.75611
AS,TXG_FOB_USD,W00,2020,17.638854
AS,TXG_FOB_USD,W00,2021,30.893809
AS,TXG_FOB_USD,W00,2022,16.371376
AS,TXG_FOB_USD,W00,2023,17.405829
AS,TXG_FOB_USD,W00,2024,22.242413
AT,TMG_CIF_USD,CN,2015,5846.710777
AT,TMG_CIF_USD,CN,2016,5282.483537
AT,TMG_CIF_USD,CN,2017,5808.053043
AT,TMG_CIF_USD,CN,2018,6432.133012
AT,TMG_CIF_USD,CN,2019,6278.829843
AT,TMG_CIF_USD,CN,2020,6546.746007
AT,TMG_CIF_USD,CN,2021,9340.676778
AT,TMG_CIF_USD,CN,2022,9622.706623
AT,TMG_CIF_USD,CN,2023,7681.678082
AT,TMG_CIF_USD,CN,2024,6692.500804
AT,TMG_CIF_USD,US,2015,3973.432985
AT,TMG_CIF_USD,US,2016,3628.989023
AT,TMG_CIF_USD,US,2017,4303.413089
AT,TMG_CIF_USD,US,2018,4594.959656
AT,TMG_CIF_USD,US,2019,5440.03588
AT,TMG_CIF_USD,US,2020,3518.620402
AT,TMG_CIF_USD,US,2021,3893.812683
AT,TMG_CIF_USD,US,2022,4818.146359
AT,TMG_CIF_USD,US,2023,5491.068749
AT,TMG_CIF_USD,US,2024,5195.015922
AT,TMG_CIF_USD,W00,2015,156045.057133
AT,TMG_CIF_USD,W00,2016,157695.557541
AT,TMG_CIF_USD,W00,2017,175754.394459
AT,TMG_CIF_USD,W00,2018,193718.080278
AT,TMG_CIF_USD,W00,2019,184757.371296
AT,TMG_CIF_USD,W00,2020,172448.812466
AT,TMG_CIF_USD,W00,2021,219519.081864
AT,TMG_CIF_USD,W00,2022,233518.361755
AT,TMG_CIF_USD,W00,2023,226251.364851
AT,TMG_CIF_USD,W00,2024,211718.116818
AT,TXG_FOB_USD,CN,2015,3407.071975
AT,TXG_FOB_USD,CN,2016,3667.898921
AT,TXG_FOB_USD,CN,2017,4456.284667
AT,TXG_FOB_USD,CN,2018,5019.348014
AT,TXG_FOB_USD,CN,2019,5157.158176
AT,TXG_FOB_USD,CN,2020,4597.855145
AT,TXG_FOB_USD,CN,2021,5757.760898
AT,TXG_FOB_USD,CN,2022,5551.323291
AT,TXG_FOB_USD,CN,2023,5487.726946
AT,TXG_FOB_USD,CN,2024,5747.863106
AT,TXG_FOB_USD,US,2015,9692.762878
AT,TXG_FOB_USD,US,2016,9509.229216
AT,TXG_FOB_USD,US,2017,10561.977288
AT,TXG_FOB_USD,US,2018,11724.916322
AT,TXG_FOB_USD,US,2019,11038.429994
AT,TXG_FOB_USD,US,2020,10384.189408
AT,TXG_FOB_USD,US,2021,12718.786828
AT,TXG_FOB_USD,US,2022,13578.374863
AT,TXG_FOB_USD,US,2023,15950.202239
AT,TXG_FOB_USD,US,2024,17569.266012
AT,TXG_FOB_USD,W00,2015,152619.602798
AT,TXG_FOB_USD,W00,2016,152008.700173
AT,TXG_FOB_USD,W00,2017,167910.268856
AT,TXG_FOB_USD,W00,2018,184648.947936
AT,TXG_FOB_USD,W00,2019,178462.54727
AT,TXG_FOB_USD,W00,2020,169347.107768
AT,TXG_FOB_USD,W00,2021,202697.489546
AT,TXG_FOB_USD,W00,2022,211798.232992
AT,TXG_FOB_USD,W00,2023,223650.34955
AT,TXG_FOB_USD,W00,2024,213701.743147
AU,TMG_CIF_USD,CN,2015,49030.099938
AU,TMG_CIF_USD,CN,2016,46862.576795
AU,TMG_CIF_USD,CN,2017,52108.720752
AU,TMG_CIF_USD,CN,2018,58846.678063
AU,TMG_CIF_USD,CN,2019,58380.391702
AU,TMG_CIF_USD,CN,2020,62013.66863
AU,TMG_CIF_USD,CN,2021,72480.868162
AU,TMG_CIF_USD,CN,2022,81926.081103
AU,TMG_CIF_USD,CN,2023,73542.699832
AU,TMG_CIF_USD,CN,2024,77184.091712
AU,TMG_CIF_USD,US,2015,23933.056329
AU,TMG_CIF_USD,US,2016,23057.105198
AU,TMG_CIF_USD,US,2017,24503.558946
AU,TMG_CIF_USD,US,2018,24860.574843
AU,TMG_CIF_USD,US,2019,26767.782278
AU,TMG_CIF_USD,US,2020,25367.350822
AU,TMG_CIF_USD,US,2021,27157.499838
AU,TMG_CIF_USD,US,2022,31294.579586
AU,TMG_CIF_USD,US,2023,33002.854832
AU,TMG_CIF_USD,US,2024,35569.262357
AU,TMG_CIF_USD,W00,2015,212946.477639
AU,TMG_CIF_USD,W00,2016,201105.364527
AU,TMG_CIF_USD,W00,2017,227498.054745
AU,TMG_CIF_USD,W00,2018,240911.006871
AU,TMG_CIF_USD,W00,2019,226955.187728
AU,TMG_CIF_USD,W00,2020,214734.615724
AU,TMG_CIF_USD,W00,2021,263283.283015
AU,TMG_CIF_USD,W00,2022,306555.205331
AU,TMG_CIF_USD,W00,2023,291319.204201
AU,TMG_CIF_USD,W00,2024,300873.063351
AU,TXG_FOB_USD,CN,2015,60774.298204
AU,TXG_FOB_USD,CN,2016,59517.43288
AU,TXG_FOB_USD,CN,2017,76687.425541
AU,TXG_FOB_USD,CN,2018,86960.162735
AU,TXG_FOB_USD,CN,2019,104144.939421
AU,TXG_FOB_USD,CN,2020,100542.357022
AU,TXG_FOB_USD,CN,2021,129772.852933
AU,TXG_FOB_USD,CN,2022,121150.504368
AU,TXG_FOB_USD,CN,2023,134915.21376
AU,TXG_FOB_USD,CN,2024,118159.256723
AU,TXG_FOB_USD,US,2015,10242.102802
AU,TXG_FOB_USD,US,2016,11264.746571
AU,TXG_FOB_USD,US,2017,8997.334461
AU,TXG_FOB_USD,US,2018,9727.19521
AU,TXG_FOB_USD,US,2019,10305.34563
AU,TXG_FOB_USD,US,2020,13164.794194
AU,TXG_FOB_USD,US,2021,12226.743768
AU,TXG_FOB_USD,US,2022,13901.743031
AU,TXG_FOB_USD,US,2023,13831.964871
AU,TXG_FOB_USD,US,2024,15674.874312
AU,TXG_FOB_USD,W00,2015,188467.396166
AU,TXG_FOB_USD,W00,2016,191285.941672
AU,TXG_FOB_USD,W00,2017,229290.137109
AU,TXG_FOB_USD,W00,2018,254691.16019
AU,TXG_FOB_USD,W00,2019,272573.787833
AU,TXG_FOB_USD,W00,2020,251922.680907
AU,TXG_FOB_USD,W00,2021,344138.637936
AU,TXG_FOB_USD,W00,2022,412540.265911
AU,TXG_FOB_USD,W00,2023,371360.609309
AU,TXG_FOB_USD,W00,2024,341598.569649
AW,TMG_CIF_USD,CN,2015,26.029055
AW,TMG_CIF_USD,CN,2016,27.161469
AW,TMG_CIF_USD,CN,2017,27.180792
AW,TMG_CIF_USD,CN,2018,43.179044
AW,TMG_CIF_USD,CN,2019,51.689008
AW,TMG_CIF_USD,CN,2020,38.982426
AW,TMG_CIF_USD,CN,2021,47.877632
AW,TMG_CIF_USD,CN,2022,78.60128
AW,TMG_CIF_USD,CN,2023,82.649835
AW,TMG_CIF_USD,CN,2024,76.956154
AW,TMG_CIF_USD,US,2015,645.848086
AW,TMG_CIF_USD,US,2016,627.739883
AW,TMG_CIF_USD,US,2017,662.804853
AW,TMG_CIF_USD,US,2018,704.226375
AW,TMG_CIF_USD,US,2019,684.2546
AW,TMG_CIF_USD,US,2020,484.396733
AW,TMG_CIF_USD,US,2021,579.02304
AW,TMG_CIF_USD,US,2022,741.951068
AW,TMG_CIF_USD,US,2023,774.123018
AW,TMG_CIF_USD,US,2024,602.191195
AW,TMG_CIF_USD,W00,2015,1162.748649
AW,TMG_CIF_USD,W00,2016,1129.096842
AW,TMG_CIF_USD,W00,2017,1189.359023
AW,TMG_CIF_USD,W00,2018,1255.86338
AW,TMG_CIF_USD,W00,2019,1313.376168
AW,TMG_CIF_USD,W00,2020,937.962513
AW,TMG_CIF_USD,W00,2021,1168.649547
AW,TMG_CIF_USD,W00,2022,1472.981288
AW,TMG_CIF_USD,W00,2023,1535.92383
AW,TMG_CIF_USD,W00,2024,1229.906853
AW,TXG_FOB_USD,CN,2015,0.654029
AW,TXG_FOB_USD,CN,2016,0.913132
AW,TXG_FOB_USD,CN,2017,1.211469
AW,TXG_FOB_USD,CN,2018,0.134906
AW,TXG_FOB_USD,CN,2019,0.125616
AW,TXG_FOB_USD,CN,2020,0.033309
AW,TXG_FOB_USD,CN,2021,0.003455
AW,TXG_FOB_USD,CN,2022,0.347273
AW,TXG_FOB_USD,CN,2023,0.415267
AW,TXG_FOB_USD,CN,2024,0.143382
AW,TXG_FOB_USD,US,2015,11.530754
AW,TXG_FOB_USD,US,2016,18.598341
AW,TXG_FOB_USD,US,2017,18.898564
AW,TXG_FOB_USD,US,2018,20.226307
AW,TXG_FOB_USD,US,2019,24.510024
AW,TXG_FOB_USD,US,2020,19.659186
AW,TXG_FOB_USD,US,2021,20.301334
AW,TXG_FOB_USD,US,2022,18.460113
AW,TXG_FOB_USD,US,2023,17.609489
AW,TXG_FOB_USD,US,2024,13.989134
AW,TXG_FOB_USD,W00,2015,77.61712
AW,TXG_FOB_USD,W00,2016,93.315049
AW,TXG_FOB_USD,W00,2017,88.246991
AW,TXG_FOB_USD,W00,2018,68.95213
AW,TXG_FOB_USD,W00,2019,77.827988
AW,TXG_FOB_USD,W00,2020,65.664884
AW,TXG_FOB_USD,W00,2021,87.492818
AW,TXG_FOB_USD,W00,2022,103.123421
AW,TXG_FOB_USD,W00,2023,109.793329
AW,TXG_FOB_USD,W00,2024,88.392843
AZ,TMG_CIF_USD,CN,2015,511.9169
AZ,TMG_CIF_USD,CN,2016,703.8057
AZ,TMG_CIF_USD,CN,2017,854.535
AZ,TMG_CIF_USD,CN,2018,1196.6734
AZ,TMG_CIF_USD,CN,2019,1431.5926
AZ,TMG_CIF_USD,CN,2020,1412.7449
AZ,TMG_CIF_USD,CN,2021,1639.0927
AZ,TMG_CIF_USD,CN,2022,2086.2862
AZ,TMG_CIF_USD,CN,2023,3022.7747
AZ,TMG_CIF_USD,CN,2024,3725.0542
AZ,TMG_CIF_USD,US,2015,847.3894
AZ,TMG_CIF_USD,US,2016,471.6056
AZ,TMG_CIF_USD,US,2017,720.5942
AZ,TMG_CIF_USD,US,2018,527.169
AZ,TMG_CIF_USD,US,2019,767.7517
AZ,TMG_CIF_USD,US,2020,635.8587
AZ,TMG_CIF_USD,US,2021,442.7142
AZ,TMG_CIF_USD,US,2022,480.1301
AZ,TMG_CIF_USD,US,2023,889.1068
AZ,TMG_CIF_USD,US,2024,1618.426
AZ,TMG_CIF_USD,W00,2015,9216.6769
AZ,TMG_CIF_USD,W00,2016,8489.1403
AZ,TMG_CIF_USD,W00,2017,8783.2922
AZ,TMG_CIF_USD,W00,2018,11464.9701
AZ,TMG_CIF_USD,W00,2019,13667.6418
AZ,TMG_CIF_USD,W00,2020,10746.2296
AZ,TMG_CIF_USD,W00,2021,11704.5024
AZ,TMG_CIF_USD,W00,2022,14539.5113
AZ,TMG_CIF_USD,W00,2023,17284.7762
AZ,TMG_CIF_USD,W00,2024,21057.0923
AZ,TXG_FOB_USD,CN,2015,53.1948
AZ,TXG_FOB_USD,CN,2016,382.0272
AZ,TXG_FOB_USD,CN,2017,443.8074
AZ,TXG_FOB_USD,CN,2018,113.5734
AZ,TXG_FOB_USD,CN,2019,752.1626
AZ,TXG_FOB_USD,CN,2020,432.7607
AZ,TXG_FOB_USD,CN,2021,141.1486
AZ,TXG_FOB_USD,CN,2022,72.7639
AZ,TXG_FOB_USD,CN,2023,78.7391
AZ,TXG_FOB_USD,CN,2024,19.7001
AZ,TXG_FOB_USD,US,2015,337.7044
AZ,TXG_FOB_USD,US,2016,80.6502
AZ,TXG_FOB_USD,US,2017,61.1915
AZ,TXG_FOB_USD,US,2018,331.4587
AZ,TXG_FOB_USD,US,2019,24.1265
AZ,TXG_FOB_USD,US,2020,24.9363
AZ,TXG_FOB_USD,US,2021,75.1495
AZ,TXG_FOB_USD,US,2022,90.3378
AZ,TXG_FOB_USD,US,2023,16.0113
AZ,TXG_FOB_USD,US,2024,135.0308
AZ,TXG_FOB_USD,W00,2015,12729.1384
AZ,TXG_FOB_USD,W00,2016,13457.5921
AZ,TXG_FOB_USD,W00,2017,15319.9771
AZ,TXG_FOB_USD,W00,2018,19458.6325
AZ,TXG_FOB_USD,W00,2019,19635.7486
AZ,TXG_FOB_USD,W00,2020,13740.8175
AZ,TXG_FOB_USD,W00,2021,22208.0043
AZ,TXG_FOB_USD,W00,2022,38146.4342
AZ,TXG_FOB_USD,W00,2023,33898.874
AZ,TXG_FOB_USD,W00,2024,26552.3133
B0,TMG_CIF_USD,CN,2015,328508.257177
B0,TMG_CIF_USD,CN,2016,330588.395981
B0,TMG_CIF_USD,CN,2017,365052.592966
B0,TMG_CIF_USD,CN,2018,404086.894753
B0,TMG_CIF_USD,CN,2019,406816.719338
B0,TMG_CIF_USD,CN,2020,440232.431743
B0,TMG_CIF_USD,CN,2021,557517.816061
B0,TMG_CIF_USD,CN,2022,659626.298302
B0,TMG_CIF_USD,CN,2023,562735.752207
B0,TMG_CIF_USD,CN,2024,561887.129404
B0,TMG_CIF_USD,US,2015,218809.837878
B0,TMG_CIF_USD,US,2016,216111.370902
B0,TMG_CIF_USD,US,2017,229364.722805
B0,TMG_CIF_USD,US,2018,253195.457894
B0,TMG_CIF_USD,US,2019,263300.769458
B0,TMG_CIF_USD,US,2020,229193.016456
B0,TMG_CIF_USD,US,2021,274763.673104
B0,TMG_CIF_USD,US,2022,376758.500354
B0,TMG_CIF_USD,US,2023,375487.01338
B0,TMG_CIF_USD,US,2024,362573.671372
B0,TMG_CIF_USD,W00,2015,4599887.74904
B0,TMG_CIF_USD,W00,2016,4611429.265915
B0,TMG_CIF_USD,W00,2017,5146202.605678
B0,TMG_CIF_USD,W00,2018,5732714.602454
B0,TMG_CIF_USD,W00,2019,5528164.610479
B0,TMG_CIF_USD,W00,2020,5139802.859275
B0,TMG_CIF_USD,W00,2021,6477805.449282
B0,TMG_CIF_USD,W00,2022,7461358.128081
B0,TMG_CIF_USD,W00,2023,7033596.331286
B0,TMG_CIF_USD,W00,2024,6851233.993688
B0,TXG_FOB_USD,CN,2015,161356.572442
B0,TXG_FOB_USD,CN,2016,169614.497033
